작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,기업정보,첨부파일,현재가격
2025-09-23,디앤디파마텍,347850, Pfizer 의 Metsera인수 장기 지속 경구 시장 선점 위한 초석 Pfizer 의 Metsera인수 장기 지속 경구 시장 선점 위한 초석 Pfizer 의 Metsera인수 장기 지속 경구 시장 선점 위한 초석 ,0,투자의견없음,김준영,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=347850&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643841,88700
2025-09-23,SK이터닉스,475150, ESS로 2차 도약 ESS로 2차 도약 ESS로 2차 도약 ,0,NotRated,문경원,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=475150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643840,19180
2025-09-23,파미셀,005690, 공시 코멘트 공시 코멘트 공시 코멘트 ,0,투자의견없음,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005690&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643839,18530
2025-09-23,SK하이닉스,000660, 3분기 NAND 순풍 3분기 NAND 순풍 3분기 NAND 순풍 ,"450,000",매수,김운호,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643832,571000
2025-09-23,에이디테크놀로지,200710, 이제 좋은 일만 남았다 이제 좋은 일만 남았다 이제 좋은 일만 남았다 ,0,NotRated,정우성,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=200710&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643830,23700
2025-09-23,가온칩스,399720, 2026년 양산 매출액 본격화 시점 도래 2026년 양산 매출액 본격화 시점 도래 2026년 양산 매출액 본격화 시점 도래 ,0,NotRated,정우성,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=399720&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643829,44650
2025-09-22,호텔신라,008770, 업사이드 리스크 다운사이드 리스크 업사이드 리스크 다운사이드 리스크 인천공항 DF1 철수 결정 ,"76,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=008770&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643824,48500
2025-09-22,쎄트렉아이,099320, 이제 위성 영상으로 돈을 벌 차례 이제 위성 영상으로 돈을 벌 차례 3Q25 Preview 5개 분기 연속 연결흑자 달성 전망 내년 국내외 신규 수주 반등 전망 ,"90,000",Buy,배성조,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=099320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643822,57300
2025-09-22,티엘비,356860, SOCAMM까지 가세 SOCAMM까지 가세 SOCAMM 공급망 전환의 수혜 300억원 단기차입급증가 결정의 의미 ,"49,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=356860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643820,66100
2025-09-22,BGF리테일,282330, 탐방 Comment 탐방 Comment 탐방 Comment ,0,N/A,김정욱,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=282330&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643808,111300
2025-09-22,LG이노텍,011070, 하나씩 풀리는 매듭 하나씩 풀리는 매듭 하나씩 풀리는 매듭 ,"230,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=011070&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643799,240500
2025-09-22,동아쏘시오홀딩스,000640, 내년부터 CMO와 로열티 수익 함께 달린다 내년부터 CMO와 로열티 수익 함께 달린다 내년부터 CMO와 로열티 수익 함께 달린다 ,"140,000",Buy,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000640&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643798,108800
2025-09-22,루닛,328130, 글로벌 의료용 AI 기업으로서 성장성 가속화 글로벌 의료용 AI 기업으로서 성장성 가속화 글로벌 의료용 AI 기업으로서 성장성 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=328130&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643797,36250
2025-09-22,한샘,009240, 법안 통과시 이제 기댈 곳은 자사주 소각 법안 통과시 이제 기댈 곳은 자사주 소각 법안 통과시 이제 기댈 곳은 자사주 소각 ,"67,000",Buy,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009240&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643796,44750
2025-09-19,현대차,005380, CID takeaways 불확실성 해소 필요 CID takeaways 불확실성 해소 필요 실적 가이던스 컨센서스 무색한 상황 관세 불확실성 해소 필요 ,"265,000",Buy,김준성,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643795,262000
2025-09-19,서진시스템,178320, ESS 시장 지각변동 속 적자생존 ESS 시장 지각변동 속 적자생존 ESS 시장 지각변동 속 적자생존 ,"30,000",Buy,신희철,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=178320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643784,22750
2025-09-18,켐트로닉스,089010, 탐방노트 The Next Chemtronics 탐방노트 The Next Chemtronics 1 유리기판 TGV Turn Key 솔루션 구축 계획 순항 2 PMA PA 반도체 소재 사업 확대 ,0,N/A,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=089010&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643783,29300
2025-09-18,켐트로닉스,089010, 공장 투어 후기 붐은 온다 공장 투어 후기 붐은 온다 공장 투어 후기 붐은 온다 ,0,투자의견없음,권민규,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=089010&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643769,29300
2025-09-17,LS,006260, 전선 중심의 글로벌 호황과 자사주 가치 부각 전선 중심의 글로벌 호황과 자사주 가치 부각 전선 중심의 글로벌 호황과 자사주 가치 부각 ,"220,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643757,196500
2025-09-17,오리온,271560, 8월 잠정 실적 Review 8월 잠정 실적 Review 8월 잠정 실적 Review ,"150,000",Buy,박성호,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=271560&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643755,105500
2025-09-17,한국전력,015760, 원전 기대감에 숨겨진 이익체력 개선 잠재력 원전 기대감에 숨겨진 이익체력 개선 잠재력 원전 기대감에 숨겨진 이익체력 개선 잠재력 ,"47,000",Buy,전유진,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=015760&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643753,48950
2025-09-17,지역난방공사,071320, 짱짱한 이익 체력에 압도적인 배당 매력 짱짱한 이익 체력에 압도적인 배당 매력 짱짱한 이익 체력에 압도적인 배당 매력 ,"110,000",Buy,전유진,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=071320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643752,104600
2025-09-17,SK가스,018670, 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 ,"300,000",Buy,전유진,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=018670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643750,268000
2025-09-16,HD현대,267250, 성장의 과실이 모이는 곳 성장의 과실이 모이는 곳 성장의 과실이 모이는 곳 ,"297,000",Buy,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=267250&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643748,213500
2025-09-16,동양이엔피,079960, 자산가치 대비 저평가 자산가치 대비 저평가 자산가치 대비 저평가 ,0,NotRated,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=079960&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643745,25100
2025-09-16,삼성전기,009150, 모든조건이맞추어지고있다 모든조건이맞추어지고있다 모든조건이맞추어지고있다 ,"220,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643741,218500
2025-09-16,아모텍,052710, AI 서버용MLCC 낙수효과 AI 서버용MLCC 낙수효과 AI 서버용MLCC 낙수효과 ,"15,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=052710&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643740,9220
2025-09-16,LG디스플레이,034220, 하반기 뚜렷한 실적 회복세 예상 하반기 뚜렷한 실적 회복세 예상 하반기 뚜렷한 실적 회복세 예상 ,"15,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643739,12500
2025-09-16,롯데쇼핑,023530, CEO IR Day 후기 변화에 대한 강한 의지 재확인 CEO IR Day 후기 변화에 대한 강한 의지 재확인 CEO IR Day 후기 주요 사업 업황 전망도 긍정적 ,"110,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=023530&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643738,73300
2025-09-16,대덕전자,353200, 가속화구간진입 가속화구간진입 가속화구간진입 ,"34,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=353200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643733,51400
2025-09-15,테스,095610, 내년까지 편안한 증익 구간 내년까지 편안한 증익 구간 3분기는 잠시 쉬어가는 분기 4분기 다시 증익 내년까지 편안한 증익 구간 ,"45,000",Buy,김광진,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=095610&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643731,42500
2025-09-15,농심홀딩스,072710, 농심보다 높을 상승 여력 농심보다 높을 상승 여력 평가 절하되어 있는 이유 농심보다 높을 상승여력 ,0,NotRated,한유정,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=072710&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643729,95800
2025-09-15,한국가스공사,036460, LNG 공급의 시대 두 마리 토끼를 잡는다 LNG 공급의 시대 두 마리 토끼를 잡는다 LNG 공급의 시대 두 마리 토끼를 잡는다 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036460&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643711,41000
2025-09-15,유니셈,036200, 삼성전자 투자가 실적향상으로 이어진다 삼성전자 투자가 실적향상으로 이어진다 삼성전자 투자가 실적향상으로 이어진다 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643710,10180
2025-09-15,티엘비,356860, ASP 상승으로 수익성 개선 가속화 ASP 상승으로 수익성 개선 가속화 ASP 상승으로 수익성 개선 가속화 ,0,N/A,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=356860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643709,66100
2025-09-15,SK하이닉스,000660, 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 ,"380,000",Buy,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643707,571000
2025-09-12,트루엔,417790, AI 카메라 선도와 아마존 진출로 글로벌 도약 AI 카메라 선도와 아마존 진출로 글로벌 도약 AI 카메라 선도와 아마존 진출로 글로벌 도약 ,0,투자의견없음,"박성순,김혜빈",한국IR협의회,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=417790&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643705,7690
2025-09-12,POSCO홀딩스,005490, 철강 내수 시장부터 회복 기대 철강 내수 시장부터 회복 기대 철강 내수 시장부터 회복 기대 ,"440,000",Buy,이현수,유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005490&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643704,321500
2025-09-12,팬오션,028670, 성수기 진입으로 견조한 시황 성수기 진입으로 견조한 시황 성수기 진입으로 견조한 시황 ,"6,000",Buy,양지환,대신증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=028670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643698,3800
2025-09-12,서진시스템,178320, NDR 후기 모두가 궁금해하던 근황에 대하여 NDR 후기 모두가 궁금해하던 근황에 대하여 NDR 후기 모두가 궁금해하던 근황에 대하여 ,0,투자의견없음,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=178320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643694,22750
2025-09-12,제이에스링크,127120, 공격적인 영구자석 생산계획 공격적인 영구자석 생산계획 공격적인 영구자석 생산계획 ,0,NotRated,나민식,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=127120&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643692,18960
2025-09-12,LS에코에너지,229640, 해저케이블 그리고 희토류 해저케이블 그리고 희토류 해저케이블 그리고 희토류 ,"48,000",매수,나민식,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=229640&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643691,37050
2025-09-12,라온텍,418420, 준비된 LCoS 사수 격발만 남았다 준비된 LCoS 사수 격발만 남았다 준비된 LCoS 사수 격발만 남았다 ,0,NotRated,권민규,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=418420&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643690,3920
2025-09-12,사피엔반도체,452430, 스마트글래스 실적주 도약 임박 스마트글래스 실적주 도약 임박 스마트글래스 실적주 도약 임박 ,0,NotRated,권민규,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=452430&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643689,25850
2025-09-12,에코마케팅,230360, 안다르 컴퍼니 안다르 컴퍼니 안다르 컴퍼니 ,0,NotRated,박찬솔,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=230360&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643688,11040
2025-09-12,누리플랜,069140, 차별화된 기술력은 강력한 경쟁력 차별화된 기술력은 강력한 경쟁력 차별화된 기술력은 강력한 경쟁력 ,0,NotRated,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=069140&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643687,2360
2025-09-12,에스티팜,237690, 늘어나는 수주 공장은 가동 개시 늘어나는 수주 공장은 가동 개시 늘어나는 수주 공장은 가동 개시 ,"130,000",매수,정이수,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=237690&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643683,102000
2025-09-12,프로티나,468530, 단백질의 이야기를 들어보자 단백질의 이야기를 들어보자 단백질의 이야기를 들어보자 ,0,nr,정재원,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=468530&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643681,67600
2025-09-12,쓰리빌리언,394800, 유전자의 이야기도 들어보자 제약 바이오 정재원 유전자의 이야기도 들어보자 제약 바이오 정재원 유전자의 이야기도 들어보자 제약 바이오 정재원 ,0,nr,정재원,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=394800&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643678,12000
2025-09-12,유니퀘스트,077500, 4Q25 AI 서버용 물량 확대될 듯 4Q25 AI 서버용 물량 확대될 듯 4Q25 AI 서버용 물량 확대될 듯 ,0,NotRated,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=077500&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643677,6150
2025-09-12,삼영전자,005680, 자산가치 대비 현저히 저평가 자산가치 대비 현저히 저평가 자산가치 대비 현저히 저평가 ,"15,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005680&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643676,10210
2025-09-11,하나마이크론,067310, 양방향에서 더 좋아지는 시기 양방향에서 더 좋아지는 시기 2H25E Preview 베트남 실적 개선 국면 돌입 Bottom up 고객사 메모리 외주 확대 기반 실적 성장 ,"21,000",Buy,김동관,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=067310&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643665,24750
2025-09-11,호전실업,111110, 이유 있는 자신감 저평가 탈출의 서막 이유 있는 자신감 저평가 탈출의 서막 이유 있는 자신감 저평가 탈출의 서막 ,0,N/A,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=111110&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643653,7790
2025-09-11,옵티코어,380540, AI 데이터센터에 꼭 필요한 광모듈은 이곳에서 AI 데이터센터에 꼭 필요한 광모듈은 이곳에서 AI 데이터센터에 꼭 필요한 광모듈은 이곳에서 ,0,NotRated,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=380540&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643652,1465
2025-09-10,삼성에스디에스,018260, P E 13배에는 아직 없는 CSP 가치 P E 13배에는 아직 없는 CSP 가치 3Q25 실적은 컨센서스 부합 전망 CSP 중요성이 높아질 수 밖에 없는 이유 ,"180,000",Buy,김소혜,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=018260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643635,168400
2025-09-10,JTC,950170, 조용히 실적 상승 중 조용히 실적 상승 중 조용히 실적 상승 중 ,"9,500",매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=950170&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643631,3485
2025-09-10,파라다이스,034230, 중요한 변곡점 중요한 변곡점 중요한 변곡점 ,"25,000",매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643630,18400
2025-09-10,서부T&D,006730, 서부T D 우리나라 대표 얼굴 되어가는 드래곤시티 서부T D 우리나라 대표 얼굴 되어가는 드래곤시티 우리나라 대표 얼굴 되어가는 드래곤시티 ,"13,000",매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006730&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643629,12480
2025-09-10,모두투어,080160, 4분기가 기대됩니다 4분기가 기대됩니다 4분기가 기대됩니다 ,"2,556",매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=080160&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643628,11010
2025-09-10,롯데관광개발,032350, 아직 갈 길 많이 남았습니다 아직 갈 길 많이 남았습니다 아직 갈 길 많이 남았습니다 ,"25,000",매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=032350&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643627,22350
2025-09-10,LG화학,051910, 3분기 호실적 예상하지만 3분기 호실적 예상하지만 3분기 호실적 예상하지만 ,"250,000",Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643625,388500
2025-09-09,LG화학,051910, 글로벌 석화 폐쇄 사이클 수혜를 기대한다 글로벌 석화 폐쇄 사이클 수혜를 기대한다 글로벌 석화 폐쇄 사이클 수혜를 기대한다 ,"500,000",Buy,"황규원,서석준",유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643620,388500
2025-09-09,SK하이닉스,000660, 다시 한번 전고점을 향해 다시 한번 전고점을 향해 다시 한번 전고점을 향해 ,"330,000",Buy,류형근,대신증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643612,571000
2025-09-09,레뷰코퍼레이션,443250, 숏폼 시장과 함께 우상향하는 실적 숏폼 시장과 함께 우상향하는 실적 숏폼 시장과 함께 우상향하는 실적 ,"16,000",Buy,조은애,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=443250&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643605,9850
2025-09-09,환인제약,016580, 이익 회복 기대감 이익 회복 기대감 이익 회복 기대감 ,"14,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=016580&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643604,11500
2025-09-08,파인엠텍,441270, 폴더블 2차 성장 Cycle의 중심 폴더블 2차 성장 Cycle의 중심 북미 세트사 기반 폴더블 2차 Cycle 중심 적정주가 16 000원 제시 실적 전망 및 주요 가정 ,"16,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=441270&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643597,8330
2025-09-08,이수페타시스,007660, 대구 라인 투어 후기 Vippo 장인에서 Sequential 선구자로 대구 라인 투어 후기 Vippo 장인에서 Sequential 선구자로 Sequential과 HDI를 구분해서 보면 드러나는 동사의 진면목 공격적인 증설에도 공급 부족은 지속 중장기적 우상향 흐름 전망 ,"81,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=007660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643591,133300
2025-09-08,신세계푸드,031440, 말이 안되는 Valuation 말이 안되는 Valuation 구조조정 완료 1H25 OP 49 3 NP 100 2 YoY 실탄 마련도 완료 1 200억원 현금 유입 ,0,NotRated,한유정,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=031440&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643583,42000
2025-09-08,이수페타시스,007660, 세 번째 공장 투어 후기 세 번째 공장 투어 후기 세 번째 공장 투어 후기 ,"79,000",매수,"박형우,권민규",SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=007660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643579,133300
2025-09-08,LG에너지솔루션,373220, 미국 HMGMA 공사중단 영향 미국 HMGMA 공사중단 영향 미국 HMGMA 공사중단 영향 ,"300,000",Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643577,441000
2025-09-08,성광벤드,014620, 미국 중동에서 LNG 관련 수주 증가로 실적개선 가속화 미국 중동에서 LNG 관련 수주 증가로 실적개선 가속화 미국 중동에서 LNG 관련 수주 증가로 실적개선 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=014620&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643574,26850
2025-09-08,오리엔탈정공,014940, LNG 운반선 관련 수주 확대로 실적개선 가속화 LNG 운반선 관련 수주 확대로 실적개선 가속화 LNG 운반선 관련 수주 확대로 실적개선 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=014940&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643573,8560
2025-09-08,씨어스테크놀로지,458870, 판매상 및 보험수가 시너지로 씽크 도입 확대 가속화 판매상 및 보험수가 시너지로 씽크 도입 확대 가속화 판매상 및 보험수가 시너지로 씽크 도입 확대 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=458870&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643572,134000
2025-09-08,덕산네오룩스,213420, 작년 연간 실적에 달하는 하반기 실적 예상 작년 연간 실적에 달하는 하반기 실적 예상 작년 연간 실적에 달하는 하반기 실적 예상 ,"70,000",Buy,정원,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=213420&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643571,37250
2025-09-08,휴메딕스,200670, 엘라비에 리투오 및 필러수출 성장성 가속화 엘라비에 리투오 및 필러수출 성장성 가속화 엘라비에 리투오 및 필러수출 성장성 가속화 ,0,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=200670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643568,46000
2025-09-05,폰드그룹,472850, 수출이 되면 주가도 된다 수출이 되면 주가도 된다 수출이 되면 주가도 된다 ,0,NotRated,박찬솔,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=472850&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643552,8020
2025-09-04,셀트리온,068270, 멀티플 저점 구간 지금이 기회 멀티플 저점 구간 지금이 기회 선제적 관세 대응 정책 수립 투자의견 Buy 적정주가 25만원으로 커버리지 개시 ,"250,000",Buy,김준영,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=068270&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643541,186800
2025-09-04,삼성전기,009150, 역대 최고 외국인 지분율의 의미 역대 최고 외국인 지분율의 의미 고조되는 MLCC 가격 인상 기대감 ASIC에서 맞이하는 새로운 기회 ,"210,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643540,218500
2025-09-04,이오테크닉스,039030, 매력 발산 매력 발산 매력 발산 ,"270,000",매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=039030&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643534,275000
2025-09-04,파크시스템스,140860, 선단 공정의 숨은 일등 공신 선단 공정의 숨은 일등 공신 선단 공정의 숨은 일등 공신 ,"330,000",매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=140860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643533,248000
2025-09-04,유니셈,036200, 모멘텀 재개를 넘어 확장까지 모멘텀 재개를 넘어 확장까지 모멘텀 재개를 넘어 확장까지 ,"11,000",매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643532,10180
